avg_price,critics_score,grape,grape_url,popularity,product_name,product_url,region,source_url
$ 578,95 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,283rd in popularity","Dom Perignon Luminous Collection Rose Millesime, Champagne, France",https://www.wine-searcher.com/find/dom+perignon+luminous+collection+rose+millesime+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 706,94 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"3,301st in popularity","Ulysse Collin 'Les Roises' Blanc de Blancs Extra Brut, Champagne, France",https://www.wine-searcher.com/find/ulysse+colin+les+roises+blancdeblanc+extra+brut+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 88,90 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"3,347th in popularity","Ayala Blanc de Blancs Brut, Champagne, France",https://www.wine-searcher.com/find/ayala+blancdeblanc+brut+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 285,93 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,350th in popularity","Bruno Paillard N.P.U. Nec Plus Ultra, Champagne, France",https://www.wine-searcher.com/find/bruno+paillard+n+p+u+nec+plus+ultra+champagne+extra+brut+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 906,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,363rd in popularity","Jacques Selosse Lieux-dits Collection Extra Brut, Champagne, France",https://www.wine-searcher.com/find/jacques+sellose+lieu+dits+collection+extra+brut+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 68,90 / 100,Chardonnay - Pinot Noir,https://www.wine-searcher.com/grape-1855-chardonnay-pinot-noir,"3,399th in popularity","Bollinger Special Cuvee Brut 'James Bond 007' Limited Edition, Champagne, France",https://www.wine-searcher.com/find/bollinger+spc+cuvee+brut+james+bond+007+ltd+edition+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 67,90 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,399th in popularity","Henri Giraud 'Esprit Nature', Champagne, France",https://www.wine-searcher.com/find/henri+guiraud+esprit+nature+champagne+brut+zero+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 75,89 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,418th in popularity","Moet & Chandon Ice Imperial Demi Sec Rose, Champagne, France",https://www.wine-searcher.com/find/moet+chandon+ice+imperiale+demi+sec+rose+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 274,92 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"3,437th in popularity","Romain Henin Le Gamin du Terroir Brut Nature, Champagne, France",https://www.wine-searcher.com/find/romain+henin+le+gamin+du+terroir+brut+nature+champagne+zero+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 71,90 / 100,Chardonnay - Pinot Noir,https://www.wine-searcher.com/grape-1855-chardonnay-pinot-noir,"3,442nd in popularity","Pascal Agrapart Les 7 Crus Brut, Champagne, France",https://www.wine-searcher.com/find/pascal+agrapart+les+seven+cru+brut+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 336,91 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"3,442nd in popularity","Cedric Bouchard Roses de Jeanne 'BE-Cote de Bechalin', Champagne, France",https://www.wine-searcher.com/find/cedric+bouchard+roses+de+jeanne+be+cote+bechalin+champagne+blanc+noir+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 100,92 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,442nd in popularity","Gosset 'Grand Millesime' Brut, Champagne, France",https://www.wine-searcher.com/find/gosset+grand+millesime+brut+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 367,94 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"3,476th in popularity","Cedric Bouchard Roses de Jeanne 'PR-Presle', Champagne, France",https://www.wine-searcher.com/find/cedric+bouchard+roses+de+jeanne+pr+presle+champagne+blanc+noir+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 208,91 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,485th in popularity","Leclerc-Briant 'Abyss' Brut Zero, Champagne, France",https://www.wine-searcher.com/find/leclerc+briant+abyss+brut+zero+champagne+nature+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 122,92 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"3,485th in popularity","Pierre Peters L'Esprit Blanc de Blancs Grand Cru Brut Vintage, Champagne, France",https://www.wine-searcher.com/find/pierre+peter+l+esprit+blancdeblanc+grand+cru+brut+vintage+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 267,93 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,501st in popularity","Emmanuel Brochet 'Selected' Extra Brut Millesime, Champagne, France",https://www.wine-searcher.com/find/emmanuel+brochet+select+extra+brut+millesime+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 66,90 / 100,Chardonnay - Pinot Noir,https://www.wine-searcher.com/grape-1855-chardonnay-pinot-noir,"3,520th in popularity","Pierre Paillard 'Les Parcelles' Bouzy Grand Cru Extra Brut, Champagne, France",https://www.wine-searcher.com/find/pierre+paillard+les+parcelle+bouzy+grand+cru+extra+brut+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
"$ 1,310",97 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,525th in popularity","Cedric Bouchard Roses de Jeanne 'RDJ', Champagne, France",https://www.wine-searcher.com/find/cedric+bouchard+roses+de+jeanne+rdj+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 99,91 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"3,530th in popularity","Billecart-Salmon Le Blanc de Blancs Brut, Champagne, France",https://www.wine-searcher.com/find/billecart+salmon+le+blancdeblanc+brut+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 44,87 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,543rd in popularity","Heidsieck & Co Monopole Blue Top Brut, Champagne, France",https://www.wine-searcher.com/find/heidsieck+co+monopole+blue+top+brut+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 67,89 / 100,Chardonnay - Pinot Noir,https://www.wine-searcher.com/grape-1855-chardonnay-pinot-noir,"3,551st in popularity","Barons de Rothschild 'Concordia' Brut, Champagne, France",https://www.wine-searcher.com/find/baron+de+rothschild+concordia+brut+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 168,92 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,551st in popularity","Egly-Ouriet Grand Cru Brut Rose, Champagne, France",https://www.wine-searcher.com/find/egly+ouriet+grand+cru+brut+rose+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 79,89 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,564th in popularity","Egly-Ouriet 'Les Premices' Brut, Champagne, France",https://www.wine-searcher.com/find/egly+ouriet+les+premices+brut+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 107,93 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,580th in popularity","Louis Roederer et Philippe Starck Brut Nature Rose, Champagne, France",https://www.wine-searcher.com/find/louis+roederer+philip+starke+brut+nature+rose+champagne+france,Champagne/201,https://www.wine-searcher.com/regions-champagne/201?tab_F=mostpopular
$ 208,90 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"3,587th in popularity","Elise Bougy 'Chetillon de Haut' Blanc de Blancs Grand Cru Extra Brut, Champagne, France",https://www.wine-searcher.com/find/elise+bougy+chatillon+de+haut+blancdeblanc+grand+cru+extra+brut+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 62,92 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,593rd in popularity","Louis Roederer Collection 246 Brut, Champagne, France",https://www.wine-searcher.com/find/louis+roederer+collection+246+brut+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 279,93 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"3,600th in popularity","Lanson 'Clos Lanson', Champagne, France",https://www.wine-searcher.com/find/lanson+clos+champagne+blancdeblanc+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 68,92 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,629th in popularity","Louis Roederer Collection 242 Brut, Champagne, France",https://www.wine-searcher.com/find/louis+roederer+collection+242+brut+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 53,88 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,635th in popularity","Palmer & Co La Reserve Brut, Champagne, France",https://www.wine-searcher.com/find/palmer+co+la+rsrv+brut+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 296,95 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,653rd in popularity","Krug Grande Cuvee 166eme Edition Brut, Champagne, France",https://www.wine-searcher.com/find/krug+grand+cuvee+166+edition+brut+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 162,93 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"3,699th in popularity","Andre Clouet 'Le Clos' Bouzy Grand Cru Brut, Champagne, France",https://www.wine-searcher.com/find/andre+clouet+le+clos+bouzy+grand+cru+brut+champagne+blanc+de+noir+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 77,90 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"3,707th in popularity","Duval-Leroy Blanc de Blancs Brut Millesime, Champagne, France",https://www.wine-searcher.com/find/duval+leroy+blancdeblanc+brut+millesime+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,707th in popularity","Dom Perignon Rose Gold, Champagne, France",https://www.wine-searcher.com/find/dom+perignon+rose+gold+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 79,91 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"3,721st in popularity","Larmandier-Bernier 'Longitude' Blanc de Blancs Premier Cru Extra Brut, Champagne, France",https://www.wine-searcher.com/find/larmandier+bernier+longitude+blancdeblanc+premier+cru+extra+brut+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 122,91 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"3,737th in popularity","Vouette et Sorbee Cuvee Blanc d'Argile Blanc de Blancs Extra Brut, Champagne, France",https://www.wine-searcher.com/find/vouette+sorbete+cuvee+blanc+d+argile+blancdeblanc+extra+brut+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 67,91 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,755th in popularity","Adrien Renoir 'Le Terroir' Verzy Grand Cru Extra Brut, Champagne, France",https://www.wine-searcher.com/find/adrien+re+noir+le+terroir+verzy+grand+cru+extra+brut+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 185,92 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,880th in popularity","Gosset Celebris Extra Brut Rose Millesime, Champagne, France",https://www.wine-searcher.com/find/gosset+celebris+extra+brut+rose+millesime+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 182,89 / 100,Pinot Meunier - Pinot Noir,https://www.wine-searcher.com/grape-1859-pinot-meunier-pinot-noir,"3,884th in popularity","Elise Bougy ' Le Mont-Chainqueux' Blanc de Noirs Premier Cru Brut Nature, Champagne, France",https://www.wine-searcher.com/find/elise+bougy+le+mont+chainqueux+blanc+de+noir+premier+cru+brut+nature+champagne+zero+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 304,91 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"3,969th in popularity","Gaspard Brochet 'Lion' Pinot Noir Extra Brut, Champagne, France",https://www.wine-searcher.com/find/gasparde+brochet+lion+pinot+noir+extra+brut+champagne+blanc+de+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 293,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"3,978th in popularity","Veuve Clicquot Ponsardin Carte Or Brut, Champagne, France",https://www.wine-searcher.com/find/veuve+clicquot+ponsardin+carte+or+brut+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 192,93 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,004th in popularity","Henriot Cuvee Hemera Brut, Champagne, France",https://www.wine-searcher.com/find/henriot+cuvee+hemera+brut+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 97,91 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"4,049th in popularity","Dhondt-Grellet 'Les Terres Fines' Blanc de Blancs Premier Cru Extra Brut, Champagne, France",https://www.wine-searcher.com/find/dhondt+grillet+les+terre+fines+blancdeblanc+premier+cru+extra+brut+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 221,94 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"4,057th in popularity","Adrien Dhondt 'Les Coullemets' Le Mesnil-Sur-Oger Blanc de Blancs Grand Cru Extra Brut, Champagne, France",https://www.wine-searcher.com/find/adrien+dhondt+les+coullemets+le+mesnil+sur+oger+blancdeblanc+grand+cru+extra+brut+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 53,90 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,065th in popularity","Henriot Brut Souverain, Champagne, France",https://www.wine-searcher.com/find/henriot+brut+souverain+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 71,89 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,075th in popularity","Andre Clouet 'Dream Vintage' Brut, Champagne, France",https://www.wine-searcher.com/find/andre+clouet+dream+vintage+brut+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 147,93 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,075th in popularity","Bollinger B Brut, Champagne, France",https://www.wine-searcher.com/find/bollinger+b+brut+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 58,88 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,083rd in popularity","Chavost Blanc d'Assemblage Brut Nature, Champagne, France",https://www.wine-searcher.com/find/chavost+blanc+d+assemblage+brut+nature+champagne+zero+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
$ 175,92 / 100,Pinot Meunier,https://www.wine-searcher.com/grape-383-pinot-meunier,"4,105th in popularity","Chartogne-Taillet Les Barres Extra Brut, Champagne, France",https://www.wine-searcher.com/find/chartogne+taillet+les+barres+extra+brut+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
"$ 2,658",96 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,120th in popularity","Dom Perignon Oenotheque Rose, Champagne, France",https://www.wine-searcher.com/find/dom+perignon+oenotheque+rose+champagne+france,Champagne/226,https://www.wine-searcher.com/regions-champagne/226?tab_F=mostpopular
£ 40,90 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"4,156th in popularity","Pierre Gimonnet et Fils Blanc de Blancs Cuis Premier Cru Brut, Champagne, France",https://www.wine-searcher.com/find/pierre+gimonnet+blancdeblanc+cuis+premier+cru+brut+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 69,93 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"4,181st in popularity","Andre Clouet Un Jour de 1911... Brut, Champagne, France",https://www.wine-searcher.com/find/andre+clouet+jour+de+1911+brut+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 142,93 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"4,181st in popularity","Frederic Savart Les Noues Ecueil Premier Cru Extra Brut, Champagne, France",https://www.wine-searcher.com/find/frederick+salvard+les+noues+ecueil+premier+cru+extra+brut+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 200,95 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"4,190th in popularity","La Rogerie 'Champ Bouton' Avize Grand Cru, Champagne, France",https://www.wine-searcher.com/find/la+rougerie+champ+bouton+avize+grand+cru+champagne+blancdeblanc+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 57,87 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,194th in popularity","Veuve Clicquot Ponsardin Rich Rose, Champagne, France",https://www.wine-searcher.com/find/veuve+clicquot+ponsardin+rich+rose+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 133,92 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,200th in popularity","Joseph Perrier Cuvee Josephine Brut, Champagne, France",https://www.wine-searcher.com/find/joseph+perrier+cuvee+josephine+brut+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 159,92 / 100,Chardonnay - Pinot Noir,https://www.wine-searcher.com/grape-1855-chardonnay-pinot-noir,"4,208th in popularity","Frederic Savart Le Mont Benoit Premier Cru Extra Brut, Champagne, France",https://www.wine-searcher.com/find/frederick+salvard+le+mont+benoit+premier+cru+extra+brut+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 37,89 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,218th in popularity","G.H. Mumm Grand Cordon Brut, Champagne, France",https://www.wine-searcher.com/find/g+h+mumm+grand+cordon+brut+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 53,90 / 100,Chardonnay - Pinot Noir,https://www.wine-searcher.com/grape-1855-chardonnay-pinot-noir,"4,218th in popularity","Marguet Pere & Fils 'Shaman' Grand Cru Extra Brut, Champagne, France",https://www.wine-searcher.com/find/marguet+pere+shaman+grand+cru+extra+brut+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 158,96 / 100,Chardonnay - Pinot Noir,https://www.wine-searcher.com/grape-1855-chardonnay-pinot-noir,"4,236th in popularity","Grand Siecle par Laurent-Perrier No 25, Champagne, France",https://www.wine-searcher.com/find/grand+siecle+par+laurent+perrier+no+25+champagne+brut+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 209,92 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,261st in popularity","G.H. Mumm Cuvee R. Lalou Prestige Brut Millesime, Champagne, France",https://www.wine-searcher.com/find/g+h+mumm+cuvee+r+lalou+prestige+brut+millesime+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 56,91 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,274th in popularity","Gosset 'Grand Rose' Brut, Champagne, France",https://www.wine-searcher.com/find/gosset+grand+rose+brut+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 171,91 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"4,278th in popularity","Bollinger Coteaux Champenois La Cote Aux Enfants, Champagne, France",https://www.wine-searcher.com/find/bollinger+la+cote+aux+enfant+coteaux+champenois+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 559,92 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"4,328th in popularity","Jacques Selosse Exquise Sec, Champagne, France",https://www.wine-searcher.com/find/jacques+sellose+exquise+sec+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 243,95 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,349th in popularity","Dom Perignon Brut Creator Edition by David Lynch, Champagne, France",https://www.wine-searcher.com/find/dom+perignon+brut+creator+edition+by+david+lynch+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 37,89 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"4,378th in popularity","Andre Clouet Grande Reserve Brut, Champagne, France",https://www.wine-searcher.com/find/andre+clouet+grand+rsrv+brut+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 84,92 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"4,388th in popularity","Egly-Ouriet 'Les Vignes de Bisseuil' Premier Cru Extra Brut, Champagne, France",https://www.wine-searcher.com/find/egly+ouriet+les+vigne+de+besseuil+premier+cru+extra+brut+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 57,92 / 100,Pinot Noir,https://www.wine-searcher.com/grape-384-pinot-noir,"4,388th in popularity","Marie Courtin Efflorescence Blanc de Noirs Extra Brut, Champagne, France",https://www.wine-searcher.com/find/marie+courtin+efflorescence+blanc+de+noir+extra+brut+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 59,88 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"4,423rd in popularity","Valentin Leflaive Blanc de Blancs Le Mesnil Sur Oger Grand Cru Extra Brut Millesime, Champagne, France",https://www.wine-searcher.com/find/valentin+leflaive+blancdeblanc+le+mesnil+sur+oger+grand+cru+extra+brut+millesime+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 140,94 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,439th in popularity","Deutz Amour de Deutz Rose Brut Millesime, Champagne, France",https://www.wine-searcher.com/find/deutz+amour+de+rose+brut+millesime+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 352,96 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,454th in popularity","Dom Perignon Lenny Kravitz Edition, Champagne, France",https://www.wine-searcher.com/find/dom+perignon+lenny+kravitz+edition+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 73,92 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"4,496th in popularity","La Rogerie 'Heroine' Blanc de Blancs Grand Cru Extra Brut Millesime, Champagne, France",https://www.wine-searcher.com/find/la+rougerie+heroine+blancdeblanc+grand+cru+extra+brut+millesime+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 47,90 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,504th in popularity","Bruno Paillard Premiere Cuvee, Champagne, France",https://www.wine-searcher.com/find/bruno+paillard+premier+cuvee+champagne+extra+brut+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 299,92 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,514th in popularity","Henri Giraud Fut de Chene Ay Grand Cru Brut Vintage, Champagne, France",https://www.wine-searcher.com/find/henri+guiraud+fut+de+chene+ay+grand+cru+brut+vintage+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
£ 116,94 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"4,555th in popularity","Larmandier-Bernier Les Chemins d'Avize Grand Cru Extra Brut, Champagne, France",https://www.wine-searcher.com/find/larmandier+bernier+les+chemin+d+avize+grand+cru+extra+brut+champagne+france,Champagne/251,https://www.wine-searcher.com/regions-champagne/251?tab_F=mostpopular
$ 74,90 / 100,Chardonnay - Pinot Noir,https://www.wine-searcher.com/grape-1855-chardonnay-pinot-noir,"4,555th in popularity","Palmer & Co Rose Solera, Champagne, France",https://www.wine-searcher.com/find/palmer+co+rose+solera+champagne+france,Champagne/276,https://www.wine-searcher.com/regions-champagne/276?tab_F=mostpopular
$ 188,94 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"4,608th in popularity","Chartogne-Taillet 'Hors Serie' Blanc de Blancs Extra Brut, Champagne, France",https://www.wine-searcher.com/find/chartogne+taillet+hors+series+blancdeblanc+extra+brut+champagne+france,Champagne/276,https://www.wine-searcher.com/regions-champagne/276?tab_F=mostpopular
$ 367,,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,617th in popularity","Armand de Brignac Ace of Spades 'Limited Green Edition' Masters Bottle, Champagne, France",https://www.wine-searcher.com/find/armand+de+brignac+ace+spades+ltd+green+edition+master+champagne+brut+france,Champagne/276,https://www.wine-searcher.com/regions-champagne/276?tab_F=mostpopular
$ 314,93 / 100,Chardonnay,https://www.wine-searcher.com/grape-98-chardonnay,"4,617th in popularity","La Rogerie 'Chemin de Chalons' Blanc de Blancs Grand Cru, Champagne, France",https://www.wine-searcher.com/find/la+rougerie+chemin+de+chalons+blancdeblanc+grand+cru+champagne+france,Champagne/276,https://www.wine-searcher.com/regions-champagne/276?tab_F=mostpopular
$ 56,89 / 100,Chardonnay - Pinot Noir,https://www.wine-searcher.com/grape-1855-chardonnay-pinot-noir,"4,639th in popularity","Duval-Leroy Reserve Brut, Champagne, France",https://www.wine-searcher.com/find/duval+leroy+rsrv+brut+champagne+france,Champagne/276,https://www.wine-searcher.com/regions-champagne/276?tab_F=mostpopular
$ 55,90 / 100,Champagne Blend,https://www.wine-searcher.com/grape-96-champagne-blend,"4,639th in popularity","Piper-Heidsieck Essentiel Cuvee Extra Brut, Champagne, France",https://www.wine-searcher.com/find/piper+heidsieck+essentiel+cuvee+extra+brut+champagne+france,Champagne/276,https://www.wine-searcher.com/regions-champagne/276?tab_F=mostpopular
